Designator,Mid X,Mid Y,Rotation,Layer
J1,140.5,-45.31,0.0,top
SW1,126.0,-68.41,0.0,top
SW2,145.08,-68.41,0.0,top
SW3,164.26,-68.41,0.0,top
SW4,125.75,-49.1,0.0,top
U1,155.375,-48.96,0.0,bottom
